Date,BAJFINANCE,HDFCBANK,ICICIBANK,INFY,RELIANCE,SBIN,TCS,WIPRO
2021-10-01,738.091796875,752.7914428710938,671.593017578125,1450.2999267578125,1143.0289306640625,413.14556884765625,3258.18603515625,293.9154052734375
2021-10-08,758.6419067382812,762.2804565429688,682.311767578125,1501.4259033203125,1209.85693359375,418.9542236328125,3437.638916015625,305.4180603027344
2021-10-15,771.4654541015625,802.5906982421875,705.4952392578125,1494.37109375,1223.0595703125,448.7749938964844,3160.515380859375,327.17584228515625
2021-10-22,756.4833984375,799.427734375,736.5357666015625,1497.898681640625,1189.99658203125,460.0721435546875,3061.974609375,315.234375
2021-10-29,726.06787109375,752.86279296875,778.004150390625,1465.4376220703125,1148.7132568359375,459.34033203125,2973.498291015625,298.76593017578125
2021-11-05,738.3223266601562,758.1423950195312,758.6522827148438,1501.4200439453125,1131.77392578125,485.2276611328125,3070.55126953125,301.9764709472656
2021-11-12,743.6205444335938,738.6650390625,753.317138671875,1564.246337890625,1174.46142578125,467.7559814453125,3085.778564453125,304.90985107421875
2021-11-19,734.383056640625,732.1963500976562,740.0279541015625,1563.5433349609375,1120.201904296875,460.8496398925781,3041.71533203125,300.93701171875
2021-11-26,667.8711547851562,708.65234375,700.548095703125,1486.4383544921875,1092.709716796875,430.3885498046875,3016.4677734375,287.0785827636719
2021-12-03,693.5968017578125,719.901123046875,694.824951171875,1525.012939453125,1090.7396240234375,432.81268310546875,3185.894287109375,295.99420166015625
2021-12-10,731.19921875,724.181884765625,735.2748413085938,1545.8377685546875,1113.7025146484375,452.5254821777344,3182.7001953125,294.83935546875
2021-12-17,677.0988159179688,700.6378784179688,706.4652099609375,1599.965087890625,1060.03173828125,427.9187316894531,3136.798828125,309.87579345703125
2021-12-24,672.2813720703125,684.3948364257812,705.3012084960938,1637.4415283203125,1074.6837158203125,417.9937438964844,3212.54248046875,322.6487121582031
2021-12-31,684.5751342773438,703.658203125,717.9599609375,1658.7498779296875,1072.5777587890625,421.1954040527344,3271.570556640625,330.45562744140625
2022-01-07,751.4942016601562,737.499755859375,769.4679565429688,1594.2099609375,1103.3079833984375,449.36956787109375,3372.342529296875,328.6771240234375
2022-01-14,768.4532470703125,734.9313354492188,795.416015625,1695.30322265625,1149.95849609375,465.01177978515625,3472.677001953125,295.55535888671875
2022-01-21,723.47265625,723.7300415039062,780.3806762695312,1569.0792236328125,1122.2625732421875,459.84344482421875,3360.734619140625,279.9576721191406
2022-01-28,673.777587890625,695.9765625,757.7308349609375,1481.6494140625,1057.9482421875,478.8244323730469,3234.97509765625,255.48077392578125
2022-02-04,702.3436889648438,724.8716430664062,780.9142456054688,1529.8896484375,1055.8875732421875,485.0904235839844,3344.4287109375,264.5497131347656
2022-02-11,687.9404296875,722.4219970703125,767.0914306640625,1512.5355224609375,1076.314208984375,484.4501037597656,3239.271240234375,259.7839050292969
2022-02-18,689.7555541992188,719.330322265625,726.4476928710938,1499.882080078125,1098.0543212890625,471.3692321777344,3326.01806640625,260.2466125488281
2022-02-25,683.7999877929688,692.5757446289062,708.1627807617188,1489.030517578125,1034.4420166015625,441.7771911621094,3086.554443359375,256.9151306152344
2022-03-04,641.4635009765625,649.9586181640625,667.4219360351562,1514.2490234375,1053.2830810546875,422.5674743652344,3089.710205078125,266.1923522949219
2022-03-11,650.3037109375,664.3704223632812,657.5762939453125,1600.9757080078125,1086.617919921875,430.2513732910156,3155.285888671875,271.2357177734375
2022-03-18,686.2529296875,703.96728515625,698.510986328125,1629.6209716796875,1124.0064697265625,459.1116638183594,3219.809326171875,278.1762390136719
2022-03-25,684.2022705078125,680.5897216796875,678.2861328125,1648.9083251953125,1175.7069091796875,448.8664855957031,3250.22998046875,279.1710510253906
2022-04-01,726.8429565429688,716.3099975585938,714.1768798828125,1672.6329345703125,1202.882080078125,464.87451171875,3295.203369140625,278.4538879394531
2022-04-08,722.7711181640625,720.42431640625,731.6857299804688,1594.4732666015625,1184.6746826171875,472.1010437011719,3231.1181640625,272.3040771484375
2022-04-15,719.0281372070312,696.7850952148438,739.3973999023438,1536.4359130859375,1155.68798828125,473.5646667480469,3210.340576171875,260.8968505859375
2022-04-22,697.6685180664062,644.7742309570312,725.235107421875,1393.1212158203125,1249.510009765625,457.9224548339844,3167.033447265625,250.8659210205078
2022-04-29,654.6011352539062,658.5676879882812,721.0155029296875,1377.3927001953125,1263.75439453125,453.9890441894531,3109.30419921875,237.3825225830078
2022-05-06,588.7171630859375,626.699951171875,697.6865844726562,1355.6890869140625,1186.9393310546875,442.6919250488281,3009.275634765625,226.32521057128906
2022-05-13,541.17578125,621.35595703125,657.042724609375,1321.9031982421875,1099.0506591796875,406.7423400878906,2993.75830078125,218.650390625
2022-05-20,566.0821533203125,635.5985107421875,688.2774047851562,1278.6278076171875,1188.660400390625,422.9791259765625,2886.891845703125,214.42808532714844
2022-05-27,588.0499267578125,669.8095703125,717.6204833984375,1284.0758056640625,1166.308837890625,435.6653137207031,2878.360107421875,217.85726928710938
2022-06-03,591.4545288085938,664.1558227539062,721.9855346679688,1351.26513671875,1258.88525390625,431.5311279296875,3036.209716796875,221.84628295898438
2022-06-10,556.0645751953125,650.1057739257812,698.4140625,1311.3941650390625,1229.3326416015625,429.0692138671875,2965.382568359375,215.0579376220703
2022-06-17,531.737060546875,620.5860595703125,666.2578735351562,1231.9183349609375,1173.0572509765625,409.6990966796875,2726.20263671875,189.0475616455078
2022-06-24,548.2399291992188,651.4049682617188,692.0604858398438,1279.692626953125,1132.3175048828125,422.0086364746094,2906.427001953125,195.36936950683594
2022-07-01,552.8604736328125,651.3807983398438,682.7967529296875,1313.7030029296875,1090.943359375,433.7143249511719,2925.8427734375,196.8856658935547
2022-07-08,578.344970703125,672.2394409179688,733.0437622070312,1344.8271484375,1083.10791015625,453.87408447265625,2882.02294921875,195.53265380859375
2022-07-15,582.4808349609375,655.3745727539062,728.6787109375,1270.1468505859375,1087.818359375,445.0948486328125,2649.952392578125,183.75218200683594
2022-07-22,616.2615966796875,670.026123046875,776.0640869140625,1337.590087890625,1133.6988525390625,477.23907470703125,2806.05078125,191.68357849121094
2022-07-29,709.8935546875,690.0907592773438,794.0579223632812,1376.129150390625,1136.574951171875,490.8492126464844,2921.884521484375,197.67881774902344
2022-08-05,719.3074340820312,686.6504516601562,813.0704345703125,1435.5806884765625,1147.6939697265625,493.35760498046875,2977.767333984375,205.28363037109375
2022-08-12,719.770263671875,714.6063232421875,853.2750854492188,1415.5562744140625,1192.5328369140625,493.0324401855469,3010.066162109375,203.46409606933594
2022-08-19,719.0120239257812,718.407470703125,849.3717041015625,1418.2203369140625,1187.7222900390625,483.4170227050781,2996.085205078125,201.76116943359375
2022-08-26,695.418212890625,704.9588623046875,849.8107299804688,1351.132080078125,1189.60791015625,486.6221923828125,2851.358154296875,194.66952514648438
2022-09-02,708.0471801757812,714.7747192382812,851.3233642578125,1290.2598876953125,1149.8482666015625,498.6065979003906,2770.123291015625,190.21395874023438
2022-09-09,707.1165771484375,721.0780029296875,879.476318359375,1342.3409423828125,1167.4788818359375,514.0748291015625,2847.33154296875,194.6228790283203
2022-09-16,716.294189453125,718.26318359375,887.1366577148438,1222.81640625,1135.625732421875,521.925048828125,2662.429931640625,187.39129638671875
2022-09-23,739.2431030273438,695.8407592773438,860.9353637695312,1212.515625,1108.498291015625,511.51995849609375,2638.84716796875,183.9854736328125
2022-09-30,722.364990234375,683.9077758789062,841.1746215820312,1255.1395263671875,1080.4393310546875,492.93951416015625,2658.75732421875,183.93881225585938
2022-10-07,723.2906494140625,688.4547729492188,861.22802734375,1288.6614990234375,1105.2493896484375,492.56793212890625,2712.161376953125,190.40057373046875
2022-10-14,716.1365966796875,692.400390625,849.2252807617188,1309.1297607421875,1077.23583984375,489.7809143066406,2742.4697265625,176.03070068359375
2022-10-21,708.2835083007812,692.2079467773438,885.2338256835938,1332.4398193359375,1123.084228515625,521.04248046875,2783.5029296875,178.48011779785156
2022-10-28,689.9776611328125,701.87939453125,885.9168090820312,1358.447021484375,1147.87158203125,530.2398071289062,2806.436767578125,178.8067169189453
2022-11-04,710.1790771484375,720.38037109375,883.428466796875,1359.120361328125,1178.134521484375,551.7931518554688,2854.478759765625,182.21253967285156
2022-11-11,694.3695068359375,775.2334594726562,884.6483154296875,1409.4813232421875,1195.878662109375,558.6214599609375,2941.912353515625,186.48150634765625
2022-11-18,668.771728515625,776.5567016601562,898.1148071289062,1430.3978271484375,1180.3609619140625,559.9220581054688,2966.310791015625,183.75218200683594
2022-11-25,664.4389038085938,778.361083984375,907.824462890625,1468.32568359375,1189.4261474609375,564.2885131835938,3007.299072265625,187.92782592773438
2022-12-02,657.37353515625,773.2847290039062,908.1172485351562,1470.345703125,1236.93310546875,564.4278564453125,3051.215576171875,192.40675354003906
2022-12-09,641.7855224609375,784.8087158203125,907.4342041015625,1408.7633056640625,1185.5638427734375,572.7426147460938,2921.3291015625,183.84548950195312
2022-12-16,649.6090698242188,788.9467163085938,880.208251953125,1366.4813232421875,1165.7974853515625,560.5259399414062,2874.75146484375,181.83929443359375
2022-12-23,627.71875,768.7377319335938,857.6663818359375,1343.9490966796875,1136.989013671875,533.2591552734375,2864.193603515625,176.19400024414062
2022-12-30,647.4722290039062,783.4132690429688,869.3275146484375,1353.91357421875,1157.4366455078125,570.141357421875,2889.345947265625,183.2389678955078
2023-01-06,588.9010620117188,767.1739501953125,849.078857421875,1300.32080078125,1152.75634765625,558.0176391601562,2849.288330078125,178.22352600097656
2023-01-13,588.6451416015625,770.1812133789062,852.3480224609375,1349.8292236328125,1121.2667236328125,557.5066528320312,2993.902099609375,183.77549743652344
2023-01-20,577.08447265625,799.1954956054688,849.3228149414062,1369.4888916015625,1109.9295654296875,550.1673583984375,3051.56591796875,188.0911102294922
2023-01-27,567.2669067382812,777.4708862304688,797.4569091796875,1363.743408203125,1062.081787109375,501.6259460449219,3095.07421875,186.1691131591797
2023-02-03,592.234375,798.1610107421875,842.9310913085938,1435.7841796875,1058.2874755859375,505.57427978515625,3159.723876953125,190.7760009765625
2023-02-10,633.7156372070312,797.3430786132812,833.221435546875,1443.998046875,1061.763671875,513.7960815429688,3209.85546875,189.7938232421875
2023-02-17,631.8643798828125,796.7657470703125,841.8088989257812,1421.780029296875,1108.8162841796875,493.3111267089844,3176.8271484375,190.02769470214844
2023-02-24,614.0951538085938,764.5514526367188,819.4133911132812,1392.021240234375,1083.1429443359375,484.0673522949219,3085.455810546875,183.94752502441406
2023-03-03,600.6832885742188,777.5189819335938,847.5663452148438,1327.9700927734375,1083.9154052734375,521.3676147460938,3032.556396484375,182.61459350585938
2023-03-10,578.4385375976562,764.4071655273438,822.2921752929688,1321.012939453125,1055.4248046875,508.5006408691406,3022.438720703125,181.98318481445312
2023-03-17,564.4752197265625,756.70849609375,816.0466918945312,1275.3646240234375,1010.1670532226562,492.1963195800781,2884.791259765625,176.0901336669922
2023-03-24,556.292236328125,750.9345092773438,831.8065185546875,1239.4117431640625,1001.1699829101562,469.4817199707031,2831.438232421875,169.1915283203125
2023-03-31,553.091796875,774.4635620117188,856.0560913085938,1281.873046875,1059.218994140625,486.57574462890625,2908.927490234375,170.82846069335938
2023-04-07,584.15478515625,801.7938232421875,853.8605346679688,1276.44189453125,1063.9447021484375,490.19891357421875,2922.35693359375,171.48326110839844
2023-04-14,581.4221801757812,814.352294921875,877.2807006835938,1247.0870361328125,1070.3289794921875,495.122802734375,2893.45654296875,172.25497436523438
2023-04-21,584.716064453125,805.7635498046875,864.2532348632812,1101.794189453125,1067.3753662109375,504.5987854003906,2868.050537109375,172.13803100585938
2023-04-28,618.4131469726562,812.0187377929688,895.4801025390625,1124.5955810546875,1099.86474609375,537.2539672851562,2921.040771484375,180.0655975341797
2023-05-05,629.2203979492188,782.2103271484375,904.555419921875,1130.2958984375,1109.5206298828125,535.5816650390625,2931.43017578125,177.44647216796875
2023-05-12,661.1795043945312,802.4916381835938,921.095947265625,1117.818115234375,1128.8778076171875,537.1145629882812,2970.991943359375,179.24713134765625
2023-05-19,668.0528564453125,801.5227661132812,931.2446899414062,1139.09375,1109.6114501953125,534.3275146484375,2924.307861328125,180.62684631347656
2023-05-26,679.8989868164062,786.3868408203125,927.731689453125,1182.677001953125,1138.9427490234375,544.4073486328125,3020.533447265625,187.87623596191406
2023-06-02,691.6565551757812,781.8606567382812,915.48486328125,1181.7882080078125,1115.6322021484375,556.1231689453125,2999.392333984375,189.3962860107422
2023-06-09,692.9613647460938,783.8560791015625,915.3872680664062,1151.7203369140625,1127.787353515625,548.072998046875,2912.0126953125,185.81834411621094
2023-06-16,709.3126220703125,780.0355224609375,911.6303100585938,1175.101318359375,1171.1595458984375,541.0172119140625,2902.224365234375,178.33509826660156
2023-06-23,688.283935546875,799.8680419921875,901.1888427734375,1150.85595703125,1142.6915283203125,525.2484130859375,2940.1142578125,177.70370483398438
2023-06-30,708.11376953125,828.047119140625,912.0205688476562,1214.994873046875,1158.8226318359375,542.5325927734375,3018.63623046875,182.00656127929688
2023-07-07,753.7764282226562,808.093017578125,923.5355834960938,1210.1728515625,1196.696533203125,562.1843872070312,3043.318115234375,185.14019775390625
2023-07-14,739.9317626953125,800.354736328125,936.8557739257812,1297.282958984375,1245.3623046875,553.4713134765625,3212.794189453125,189.4430389404297
2023-07-21,749.761474609375,815.5636596679688,972.9130859375,1211.4464111328125,1249.834716796875,582.5465087890625,3087.0205078125,189.2793426513672
2023-07-28,729.9685668945312,799.8680419921875,972.1324462890625,1219.54345703125,1244.4686279296875,583.4462890625,3075.197998046875,186.49652099609375
2023-08-04,706.9370727539062,804.1021728515625,947.0532836914062,1253.97802734375,1235.45947265625,542.9586791992188,3155.986328125,191.22032165527344
2023-08-11,698.2247924804688,787.846923828125,937.4833984375,1248.0645751953125,1253.969970703125,543.7638549804688,3160.798095703125,193.18466186523438
2023-08-18,678.5950317382812,774.1953125,935.3189086914062,1263.4852294921875,1258.7208251953125,542.6273193359375,3085.920654296875,192.55328369140625
2023-08-25,713.1473999023438,759.9597778320312,954.7504272460938,1291.9609375,1219.4691162109375,539.7860717773438,3098.93505859375,191.61785888671875
2023-09-01,723.936279296875,766.384033203125,953.0778198242188,1313.5679931640625,1191.950927734375,539.4072265625,3097.010009765625,194.72808837890625
2023-09-08,732.84130859375,790.0856323242188,954.8980102539062,1336.9945068359375,1209.5140380859375,552.5715942382812,3154.473876953125,201.1122283935547
2023-09-15,740.9058227539062,808.7500610351562,976.44482421875,1375.204833984375,1214.28173828125,567.1091918945312,3297.813720703125,206.28033447265625
2023-09-22,738.843994140625,744.4588623046875,934.9744873046875,1361.1488037109375,1163.4447021484375,566.4935913085938,3302.716796875,195.733642578125
2023-09-29,772.4073486328125,742.8284301757812,936.5487670898438,1305.9259033203125,1158.529052734375,566.8723754882812,3233.93408203125,189.91075134277344
2023-10-06,807.7903442382812,746.600341796875,929.9568481445312,1345.2733154296875,1145.18994140625,562.7999877929688,3318.984619140625,190.7526092529297
2023-10-13,796.22998046875,747.4276123046875,935.9584350585938,1302.013916015625,1160.6534423828125,545.6578979492188,3272.65625,192.24925231933594
2023-10-20,768.2984619140625,741.1250610351562,917.7075805664062,1298.4658203125,1135.8525390625,533.298583984375,3211.014404296875,183.2693634033203
2023-10-27,742.3892211914062,715.0143432617188,898.0301513671875,1272.052001953125,1119.40087890625,531.4517822265625,3079.06591796875,178.82618713378906
2023-11-03,732.9254150390625,722.1199951171875,918.7406616210938,1280.069580078125,1146.0296630859375,547.5520629882812,3079.01953125,179.38743591308594
2023-11-10,736.2184448242188,725.8917846679688,923.4632568359375,1261.4544677734375,1143.658203125,548.8306884765625,3062.9853515625,177.3997039794922
2023-11-17,714.0867919921875,732.5107421875,906.9833374023438,1324.7645263671875,1163.7412109375,533.251220703125,3218.273681640625,184.92971801757812
2023-11-24,694.2890014648438,745.6511840820312,914.41162109375,1324.6260986328125,1182.6876220703125,530.694091796875,3176.60400390625,185.2103271484375
2023-12-01,717.8792724609375,756.9910278320312,931.4326171875,1338.3572998046875,1182.88525390625,541.4907836914062,3226.72705078125,190.65907287597656
2023-12-08,722.6506958007812,804.5888671875,994.5480346679688,1374.1591796875,1213.2442626953125,581.6468505859375,3332.4423828125,197.6512451171875
2023-12-15,743.16552734375,806.2192993164062,1020.6699829101562,1454.5638427734375,1232.9317626953125,613.942138671875,3547.732421875,208.85269165039062
2023-12-22,721.4343872070312,813.1788940429688,978.2649536132812,1440.2799072265625,1267.242919921875,603.0507202148438,3513.734375,216.38272094726562
2023-12-29,724.6433715820312,831.8676147460938,980.5278930664062,1421.8489990234375,1277.074462890625,608.0701904296875,3485.616943359375,220.42835998535156
2024-01-05,762.557861328125,818.7027587890625,977.6746215820312,1412.3111572265625,1288.3138427734375,607.9755249023438,3434.620361328125,213.55311584472656
2024-01-12,757.6034545898438,798.7485961914062,987.3165893554688,1486.21875,1354.3919677734375,600.0674438476562,3567.763427734375,217.6923065185547
2024-01-19,723.7879028320312,715.744384765625,983.0859375,1529.0244140625,1351.156005859375,594.5270385742188,3648.3662109375,226.85928344726562
2024-01-26,700.6871948242188,698.3453979492188,993.66259765625,1538.147705078125,1336.9522705078125,580.3209228515625,3525.537109375,220.2891387939453
2024-02-02,677.2304077148438,703.8206176757812,1007.4859619140625,1560.4952392578125,1440.3306884765625,615.26806640625,3669.87890625,226.4525604248047
2024-02-09,658.0654296875,683.112060546875,994.4005126953125,1538.3782958984375,1443.3443603515625,686.8670043945312,3824.76806640625,229.8740692138672
2024-02-16,654.5745849609375,691.0451049804688,1006.7481079101562,1568.1439208984375,1443.17138671875,714.7583618164062,3819.771240234375,254.5042724609375
2024-02-23,662.3523559570312,691.3857421875,1044.1844482421875,1545.2896728515625,1475.82763671875,718.8781127929688,3749.266357421875,251.29368591308594
2024-03-01,649.8526000976562,696.3256225585938,1069.37158203125,1524.8775634765625,1474.345458984375,728.443603515625,3788.358642578125,243.3023223876953
2024-03-08,634.9794921875,703.7962646484375,1070.4046630859375,1489.62841796875,1461.3028564453125,746.3433227539062,3801.543701171875,241.61502075195312
2024-03-15,644.2059936523438,706.9840698242188,1062.9271240234375,1505.8016357421875,1401.3260498046875,693.1650390625,3903.92431640625,242.3180694580078
2024-03-22,668.5874633789062,702.2144775390625,1072.716796875,1390.470458984375,1437.6876220703125,707.1817626953125,3618.61865234375,228.30392456054688
2024-03-29,716.4849243164062,704.6723022460938,1075.66845703125,1380.517822265625,1468.1451416015625,712.53271484375,3586.6044921875,225.02304077148438
2024-04-05,709.6021118164062,754.1439208984375,1065.9281005859375,1363.054443359375,1442.7020263671875,724.2764892578125,3681.86083984375,227.3430938720703
2024-04-12,714.932373046875,739.2512817382812,1086.5894775390625,1368.26123046875,1449.6680908203125,725.7444458007812,3702.35498046875,220.6406707763672
2024-04-19,704.0494384765625,745.2619018554688,1050.0384521484375,1300.52783203125,1452.607666015625,710.7332763671875,3540.248779296875,212.2040557861328
2024-04-26,665.6503295898438,734.7981567382812,1090.032958984375,1318.0372314453125,1435.2420654296875,758.89208984375,3535.76123046875,217.7581787109375
2024-05-03,685.4580688476562,739.5675659179688,1123.6322021484375,1305.1817626953125,1416.9130859375,787.4464721679688,3556.163330078125,214.36009216308594
2024-05-10,660.99755859375,709.361572265625,1099.035400390625,1313.1068115234375,1390.65478515625,774.0926513671875,3602.88916015625,211.78224182128906
2024-05-17,665.2745971679688,722.286865234375,1112.2684326171875,1330.98486328125,1418.5927734375,774.566162109375,3573.34326171875,216.07086181640625
2024-05-24,676.10302734375,748.4827880859375,1113.6949462890625,1350.15283203125,1462.6119384765625,797.9072265625,3587.6953125,217.31289672851562
2024-05-31,662.3375854492188,755.5620727539062,1102.970947265625,1322.4598388671875,1413.35595703125,799.5924072265625,3421.288330078125,205.38449096679688
2024-06-07,711.1596069335938,776.1832885742188,1103.6103515625,1441.555419921875,1452.4345703125,799.207275390625,3629.122314453125,227.10873413085938
2024-06-14,726.0081176757812,787.8013305664062,1087.8192138671875,1399.5382080078125,1459.9442138671875,808.1146240234375,3571.43212890625,223.8043975830078
2024-06-21,709.0497436523438,821.7672119140625,1139.964599609375,1440.709228515625,1436.8724365234375,805.322021484375,3551.58056640625,229.92092895507812
2024-06-28,707.1912841796875,830.671875,1180.2540283203125,1472.7156982421875,1546.7474365234375,817.5034790039062,3638.62841796875,241.3103485107422
2024-07-05,709.4224853515625,813.0598754882812,1213.509033203125,1548.5721435546875,1569.6956787109375,827.9033813476562,3738.95751953125,250.801513671875
2024-07-12,696.134521484375,800.5292358398438,1213.01708984375,1609.012939453125,1577.6990966796875,827.855224609375,3899.3994140625,262.54248046875
2024-07-19,688.9786376953125,792.9319458007812,1228.51318359375,1685.3394775390625,1536.61962890625,856.4069213867188,4019.106689453125,261.1598205566406
2024-07-26,674.81103515625,798.2846069335938,1187.7314453125,1766.1309814453125,1491.044189453125,830.50341796875,4098.93017578125,245.9739227294922
2024-08-02,668.3757934570312,818.51123046875,1177.25341796875,1711.8939208984375,1481.4595947265625,816.4441528320312,4001.031005859375,235.3578643798828
2024-08-09,657.7612915039062,814.0958862304688,1152.70556640625,1664.471923828125,1456.7330322265625,793.7665405273438,3950.306396484375,230.27244567871094
2024-08-16,655.0480346679688,805.1665649414062,1178.1591796875,1747.3782958984375,1460.58642578125,782.0184326171875,4125.27392578125,241.96653747558594
2024-08-23,669.4541625976562,801.6885986328125,1194.2847900390625,1750.3392333984375,1487.1322021484375,785.1480102539062,4169.97265625,240.1620635986328
2024-08-30,715.5994262695312,807.5346069335938,1219.7879638671875,1827.041748046875,1496.6995849609375,785.3887939453125,4253.90625,252.34823608398438
2024-09-06,727.2276611328125,807.5592041015625,1198.899169921875,1787.703369140625,1452.2830810546875,753.514892578125,4163.29345703125,244.00538635253906
2024-09-13,755.1900634765625,821.8658447265625,1240.7760009765625,1827.417724609375,1460.016357421875,761.5555419921875,4224.8076171875,258.06640625
2024-09-20,753.594970703125,858.989013671875,1328.201416015625,1791.36962890625,1473.2025146484375,752.7445068359375,4002.7587890625,252.6763458251953
2024-09-27,770.8434448242188,864.6377563476562,1296.5953369140625,1792.3094482421875,1513.10791015625,772.91845703125,4024.992431640625,253.9418487548828
2024-10-04,716.7125244140625,817.771240234375,1230.2572021484375,1803.025146484375,1374.653564453125,767.1407470703125,3972.2587890625,250.0750274658203
2024-10-11,725.721923828125,814.4906005859375,1213.635498046875,1818.9578857421875,1360.35205078125,770.1259155273438,3875.994384765625,247.61436462402344
2024-10-18,685.7237548828125,829.7098388671875,1254.8177490234375,1766.7889404296875,1347.66162109375,790.010986328125,3860.962158203125,257.1524353027344
2024-10-25,686.7772216796875,860.0744018554688,1245.8370361328125,1750.292236328125,1316.4808349609375,752.0222778320312,3799.6259765625,254.71517944335938
2024-11-01,688.1139526367188,857.0651245117188,1281.90869140625,1674.011962890625,1327.1884765625,790.7813720703125,3730.9384765625,258.4179382324219
2024-11-08,685.3659057617188,865.5256958007812,1249.2109375,1739.704345703125,1272.7584228515625,811.9182739257812,3883.39013671875,266.69049072265625
2024-11-15,650.8986206054688,835.087158203125,1247.325439453125,1772.5980224609375,1256.746826171875,774.459228515625,3882.35986328125,265.6124572753906
2024-11-22,664.2960205078125,861.1597290039062,1268.2640380859375,1808.4388427734375,1254.5655517578125,785.8220825195312,3974.785888671875,267.93255615234375
2024-11-29,653.5572509765625,886.04833984375,1290.1451416015625,1766.2283935546875,1281.1361083984375,807.8739013671875,3999.367431640625,270.8384704589844
2024-12-06,680.8289184570312,915.5494995117188,1318.5758056640625,1827.594970703125,1300.3204345703125,831.6589965820312,4162.91552734375,278.736083984375
2024-12-13,713.8750610351562,923.3934936523438,1334.6021728515625,1901.0830078125,1261.951904296875,829.63671875,4189.51025390625,290.54736328125
2024-12-20,680.6251831054688,873.93701171875,1278.5347900390625,1827.3575439453125,1194.980224609375,781.922119140625,3905.20849609375,286.09466552734375
2024-12-27,686.5387573242188,887.1336669921875,1297.5382080078125,1822.2237548828125,1210.595458984375,770.0296630859375,3900.10546875,289.7505187988281
2025-01-03,684.6007080078125,877.0943603515625,1284.7369384765625,1812.0037841796875,1200.333984375,759.1000366210938,3894.439208984375,284.6885681152344
